tax_id	species	genus	family	order	class	phylum	superkingdom	F153_concat_SUP_FilteredReads	F155_concat_SUP_FilteredReads	F157_concat_SUP_FilteredReads	F159_concat_SUP_FilteredReads	F161_concat_SUP_FilteredReads	F151_concat_SUP_FilteredReads	F149_concat_SUP_FilteredReads	F147_concat_SUP_FilteredReads	F145_concat_SUP_FilteredReads	F143_concat_SUP_FilteredReads	F141_concat_SUP_FilteredReads	F137_concat_SUP_FilteredReads	F136_concat_SUP_FilteredReads	F138_concat_SUP_FilteredReads	F140_concat_SUP_FilteredReads	F142_concat_SUP_FilteredReads	F144_concat_SUP_FilteredReads	F146_concat_SUP_FilteredReads	F148_concat_SUP_FilteredReads	F150_concat_SUP_FilteredReads	F152_concat_SUP_FilteredReads	F154_concat_SUP_FilteredReads	F156_concat_SUP_FilteredReads	F158_concat_SUP_FilteredReads	F160_concat_SUP_FilteredReads	F162_concat_SUP_FilteredReads	F164_concat_SUP_FilteredReads	F166_concat_SUP_FilteredReads	F168_concat_SUP_FilteredReads	F170_concat_SUP_FilteredReads	F139_concat_SUP_FilteredReads	F135_concat_SUP_FilteredReads	F165_concat_SUP_FilteredReads	F167_concat_SUP_FilteredReads	F171_concat_SUP_FilteredReads	F169_concat_SUP_FilteredReads	F172_concat_SUP_FilteredReads	F173_concat_SUP_FilteredReads	F174_concat_SUP_FilteredReads	F118_concat_SUP_FilteredReads
1805714	Christensenella massiliensis	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	198.88945859749467	74.79980368111826	925.4635731683888	86.1985819290377		421.2853360941128	26.585566951398263	442.2768519136654	127.44662446515764	1013.0727258414554	465.8869779743263	195.01131231918265	3705.7815779786815	286.7373807133022	632.8898990306999	531.3248003501287	83.6561763874791	16661.89786856557	216.9857215357851	109.87102332214997		67.8333738836326	506.90264437754735	1380.3424939939594	391.658838807448	260.7290353051989	483.8455776400459	1011.3985276276156	51.7465403999203		1018.542118990759	107.84688615080545	2375.550944866632	113.79216666264573		393.1844708150672	56.288950737276735	258.1367638455003	93.57361106941286	418.08277509635735
1805933	Rahnella sp. ERMR1:05	Rahnella	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria								26.49754512756136																																
1812935	Enterobacter roggenkampii	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria							82.90317880789956														23.036914797352004																			
1816678	Christensenella timonensis	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	86.08330873642345	15.304920483181233	138.7287489042167	21.42230993576205		16.45984482141875		68.27386028794614	11.796590432475773	40.903147891808246	90.91723275856005	17.808586160053387	504.9296731449312	36.762530956993686	47.409231378662064	134.3996191914386	14.185635662410908	391.3260399146605	62.44825492288386	24.352225507839773		22.44202906161861	236.8432917445304	151.77220715668213	29.960333993240177	54.93871376206968	38.28320152081351	192.8989706507156	11.451059348589496		170.6787072645934		193.93025083941708	13.2922069203953		52.67076838099992	12.543692946771666		12.973998941916296	45.407975424720114
1819254	Lactobacillus colini	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	41.0606132693279	52.12390487827584	35.63695291732617	17.83682278357232			84.11912162553955		68.73574934220233	70.23574291079841			47.819704708754585	13.09801225654516	36.34427555138371		12.9199211361546	38.63181997739362	19.118796835311915	16.907488085356245	52.40286519061071	23.95110564154293	11.71654490997512	16.397663190581273					117.17801882755111			14.094597208421847		38.79341996619456	70.69071522331838			16.821272065668403	25.288147834083563	444.2783381323793
182337	Erwinia billingiae	Erwinia	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	24.02770748954065					66.12694418737551		31.82754416189157								178.5155086916567																				20.1507642990729				
1827279	Aliterella antarctica	Aliterella	Chroococcidiopsidaceae	Chroococcidiopsidales		Cyanobacteria	Bacteria																								16.035302409623743																
1827469	Brevundimonas sp. GW460-12-10-14-LB2	Brevundimonas	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria																																						13.016275786740309		
1834196	Lachnoclostridium sp. YL32	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	632.340284226974	248.76343955895905	642.5795082579439	2536.3282071752824	412.4444449711724	2960.1632513857658	584.1465981138119	805.0745403982344	889.2113570826763	991.222924935704	3914.3407924935377	2448.2131022958806	1548.1558576273271	1491.6577494228557	3111.241728286753	771.650305163843	169.03841674867866	558.438034150791	570.6240407318462	2991.0110512776896	4149.351542226701	783.28635110755	261.8548107749312	476.3624779748777	2428.794975838416	1739.0695476751864	2616.719625328365	428.4333501192132	143.96655333735936	229.13203389522377	1086.5735880388454	722.6025985371475	1954.711453338002	286.7687304190746	71.92279872775349	2468.279780347305	999.5752242450718	861.3641212773172	402.1693982607829	3127.0537754716115
1834198	Hungateiclostridiaceae bacterium KB18		Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	80.42549757942797		55.48710247440716	52.89020368543608		83.77429009185471	18.314177413826503		45.59485259533202	173.2116241938754	384.26830891983815	412.7345081069951	91.91538686572746	41.74562653822995	92.71908748409288	209.6153574447428		13.28421629435379	18.4123130915977	167.30917849106697		28.82598074347652		23.395919072212127	181.71498369269383	56.77174869423932	54.55590099189009	18.32982514470289			98.24336112919713	85.60940760993563	44.21550554567524		35.66857745161232	85.40982654405174	11.142997058063129	13.80163140273076	113.7992117424215	126.99168192449147
1834207	Erysipelotrichaceae bacterium I46		Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria											19.753130518050742									39.82219491872154																				
1841856	Bacteroides mediterraneensis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			38.921831241051066					14.60979600113739	18.564504260897326	33.37952268446195						33.859561534402744					14.865567857384164										47.9382769069534									
1841857	Culturomica massiliensis	Culturomica	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	57.1836024306658	10.020233902173691	692.8274174278448	2981.5147163051884		702.8559410598359	207.9941780774849	1314.393649472241	379.722026365248	511.54927881790616	179.12162280554944	2249.09798762473	2167.277021515683	49.72393741485839	49.54355230527054	154.2665276019636	299.34141000899723	1861.2506896420757	29.05604807352667		1595.712453867763	137.91171492570984	1224.3627984544464	777.441276399037	60.604958690315776	545.0052953124068	126.38487616362636	109.1723177840718	882.7560852559105	13.092411152979237	133.98030500510134	3227.671703555897	1846.423862089792	65.1616314411276		200.4124835651032	27.56339810336369	234.61485544091093	228.3017966558954	1260.921079333502
1841864	Marseilla massiliensis	Marseilla	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																					19.658211953534224			14.886475419544778									37.21845924390696			19.730066331161822				
1841865	Mediterranea massiliensis	Mediterranea	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria									139.78679245946108												1244.2831477682846	229.51460622027048									42.17714832726565					30.405318229261656				46.23347738454535
1841867	Phocea massiliensis	Phocea	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	304.7655019093121	188.18026774214124	1091.5299639138393	414.6151180327617	13.995418565208125	529.7069216309458	351.1475815683629	393.2442065902295	469.3684247947864	518.5990532779347	1314.115967122302	1019.7996182912126	553.7054817562637	485.5080617086344	766.543509840525	542.4791666183073	138.31008584408048	480.4096805736911	384.4566684640657	950.1421835875394	485.5235771059092	674.6324969441381	89.87024143625281	241.20835806989007	744.2167706892001	931.6226649205804	769.2813894896191	188.4466696808066	118.21750576275043	60.87607155439026	640.13131790831	475.45625932051365	486.1460291517262	94.68807946843806	22.13057585972412	885.1048040397254	99.70779850071897	228.53131531485408	343.9697610480139	597.6941432029786
1848459	Ornithinibacillus salinisoli	Ornithinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																									57.50089225209832															
1848580	Hafnia sp. CBA7124	Hafnia	Hafniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria								46.81246382111836																						7725.45866211982						58.001832077784336				
1849031	Exiguobacterium sp. U13-1	Exiguobacterium		Bacillales	Bacilli	Firmicutes	Bacteria			33.046833547166806					72.31200930847446								232.09076352980023																								20.272648788573427
1849041	Harryflintia acetispora	Harryflintia	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	14.4935705234239		75.15798467641994	86.811158085392		48.38809796985502	33.54871982195477	15.763842976467345	27.219322831916735	75.14113217361266	141.4826563551833	53.79952025512665	43.20498811333726	87.69257980606993	29.35193760474642	41.11740890988291		26.74455879669745	32.31875925519494	147.33137986843747		45.430750357965096		15.46371153315064	66.34761598061968	126.09823306668896	64.68932630684903	14.030848793655196		63.20007309894405	43.27121569804787	49.13422435728524	18.940083631985186	24.97319553282587		61.655811886785365			22.80253451082296	29.632055861876744
185007	Pseudobutyrivibrio xylanivorans	Pseudobutyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			57.44344134535491					49.19309855453506		18.047225922587437			115.46177839737946	27.147891509680417	77.64653395844955			14.444598892652264		22.09932338033387				33.64787249432939	19.68815052527227	19.0345501528872	240.7904267154612						78.26428956762133			15.329874630211831				28.131052007206108
185008	Butyrivibrio hungatei	Butyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria						16.459287128337			17.05364534420553		16.042856158667007				31.253430400917505					17.74290796003594				66.54735686354127	43.158690940828926	50.38686412355611	18.4177248129816	10.990521992508162					130.49002967704234			12.454141970866536				26.618716419462263
1852367	Ihubacter massiliensis	Ihubacter	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	39.14402565679749	16.064470646728914	101.95791636281798			57.3694258729578	30.71504810299925	57.819621550762726	126.90285347376944	42.44837242362637	53.45462152685308	112.73087137703948	45.06628949606473	40.73522325599792	23.16290077838352	61.09803912813217	42.800976376252514	42.72802091207825	43.37010979666446	91.33540665540694	53.297632616391176	44.20949344010545	48.488345719894745	53.23481128552031	38.37462207084118	70.61534215242959	98.12545312772164	35.848033272032815			139.14558034830594	19.99189627072294	88.33537018182385	24.027725322545106		77.25601991076165	27.25413638712144	56.115541919908026	45.12048838152271	77.37886464551508
1852370	Prevotellamassilia timonensis	Prevotellamassilia	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	39.04502293678629			212.48173463527283		502.4740481376063											21.056517064738436		468.85253443894686	16.02317771348592	51.0840330567028	72.28190875948194		405.68938047368994	10.496944699370593	89.60464637235785	378.8377961884205				638.8098519331353		215.4507628967052	73.07074501776552					76.06071150169777	231.5824399344745
185300	Paludibacter propionicigenes	Paludibacter	Paludibacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	19.47105308481515	27.821612705925308	112.83617688514158	122.03898624928966			23.37251793174313	135.86011718033492	62.51612895092914	119.14753137643844		39.48617560703249	22.513410554452932		109.76732843090376	16.130562655943617		1801.8925237084557				81.73358080490289	17.39262530983878	27.97525140376049							16.464122118152037	162.85082941009193	158.1133099489148				26.499934418680358			
185693	Alkaliphilus crotonatoxidans	Alkaliphilus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			32.86189991647833												50.499495471537706			34.82081081795312						61.04765071807296				40.68557118462616					46.82927022151112	43.89138406825181		25.633732639621336		29.60003532219117		
1862668	Ileibacterium valens	Ileibacterium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria																											12.82693517122819													
1867774	Aliidongia dinghuensis	Aliidongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	49.34035396687731			17.75510968976528							37.01435199795728			41.39146100256588							18.49007521811468																			
1870986	Colidextribacter massiliensis	Colidextribacter		Clostridiales	Clostridia	Firmicutes	Bacteria	50.70624023274139		118.09332716748202			10.590580608794204	20.146558929401014	100.8626546106324	148.26146387716656	82.40679789853965	94.27194100976244	277.32750570842336	68.88389810452658	40.003125319980256	12.716404491936617	55.600708253644086	12.027443993509928	71.21545863735241	144.81532480976307	88.900597864572		60.73500914865625	35.25940543011027	60.03397897356119	37.59956877186247	67.35401661838941	33.09040955997363	28.609727095196693	17.128653682803403		92.72165866751436	44.86678354769192	166.74647489535428			28.955664522662516	16.554594475336682	41.54384789860013	29.517314979360883	157.82372374640292
1870988	Pseudoflavonifractor phocaeensis	Pseudoflavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	2881.3444216922394	583.6788322541129	2948.769314106041	4594.520201188625	45.19293772956634	2848.0679762107866	1200.23351508697	2054.562294338833	2409.624320563692	1524.508450239903	18440.2698735262	1886.8318336872	2743.229021790113	1912.8155583261405	7689.92090511797	2609.2120708713937	288.9214952725009	1465.2916083452462	1658.7889036105787	3320.790886490096	141.41282707703326	1205.7793830417745	642.9381372540433	1100.399766992167	2529.326286808985	4898.053994908259	2609.019882088115	1142.713443690741	121.89588016200896	214.531422584657	3479.364098794681	1193.5751754250582	2240.578856380552	404.8236918736429	393.0724601020336	5410.585685739239	459.78206947061335	2733.5216618581367	1858.867022815317	1882.0539067453165
1870994	Urmitella timonensis	Urmitella	Tissierellaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria																									205.2304702025021															
1871003	Tidjanibacter massiliensis	Tidjanibacter	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			42.52774102462289	12.017951609412526			20.502024802853327	51.13872682935993	164.294926829981	103.1520768051133	22.03230574830335	30.71194680857641	17.41975892947684			79.51506984189692		73.95467070858182		18.21164191314553		24.567280433142617	28.665264373042334			13.423963215030607	25.08837249696632	12.017648392403506			33.46217565986813	34.83704622836438	24.914390850635318	29.02638883495361		16.38420661343692	100.52266877234464		12.018432073728295	
1871008	Eggerthella timonensis	Eggerthella	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria				23.028261485179044				21.09366794785036										19.351057004421325					14.4151827145993																	
1871021	Lachnoclostridium phocaeense	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	306.1278797257005	61.41365591429125	82.4739843193777	208.60425248989452	33.96528291737098	1984.101515054418	187.96904838154012	48.01787284919776	156.02027957909698	51.52259327192396	1767.9387530676854	53.68465311877799	626.5395787043901	99.7406913518574	123.69267037619424	89.65800737170508	32.17904432779429	61.70517317201649	69.04597425497441	803.156388046525	641.2455439534325	935.8263180661118	21.00459415883181	458.1058777974884	341.4882016784576	301.43449511801026	2090.133337546232	70.28790330505109	21.91852266985344	19.834459342863067	76.18013884070575	103.2927636628122	110.2466130465608	19.255453714044936		219.5748830114869	67.23476333621456	260.04526084660944	107.43607105388068	784.1624080486737
1871023	Millionella massiliensis	Millionella	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			210.3032573429742	298.52073497630846			39.571367627528886	179.54953077543354	10.205018292764183	12.25734204345089	17.024917320667452	21.93525566155793	30.524787835851296	12.021432983618803	20.92989919621201	38.628260188936885		75.45985598244698	32.00143129128909	272.20845414378675		56.212811501316565	136.30247714258394				16.648498784722513				22.90182663274954	67.16031854994284	15.66022155682924	32.034265135308004		35.63536337857319				13.330394648818006
1871024	Mordavella massiliensis	Mordavella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	68.30365741894515	48.668825711123866	22.63816660629307	35.17735571000541		187.6415337514479	26.756352449333274	26.61311045963971	68.08475009402567	46.63143764699473	550.4985002084285	32.65126697031751	105.9951213679502	126.3979547314335	212.5343673815373	149.9133614181789		18.83668552988524	87.65258261032055	290.8652593223029	11.791793688206452	104.86019156185137		52.31389361569294	255.2140104577149	80.16092112431026	730.3429684046854	57.78762512803002	18.16210787646806		134.294599031164	205.51133275444903	23.424484890956528	63.00763660837448	37.05802215961878	110.47575337882772	19.595914112801765	149.2276995333508	30.58198749144775	352.3064054490412
